id_1,id_0,title_1,title_0,brand_name,category,table_name,dependency_ratio,dependency_count,similarity,max_length,min_length,jaro_winker
9514,80307,네츄라 버치 트리 모이스처라이징 에센스,네츄라 버치 트리 모이스처라이징 에센스,수페,에센스,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,17,17,
9515,80311,숲을 담은 자작나무 에센스,숲을 담은 자작나무 에센스,수페,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
9516,80313,숲을 담은 자작나무 에멀젼,숲을 담은 자작나무 에멀젼,수페,로션,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
9517,80315,네츄라 버치 트리 모이스처라이징 로션,네츄라 버치 트리 모이스처라이징 로션,수페,로션,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,16,16,
9518,80319,프로뉴트리션 앰플,프로뉴트리션 앰플,수페,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,8,8,
9519,100592,통통 나인 큐빅 섀도우,통통 빨간통 나인 큐빅 섀도우,수피요,아이섀도,naver_beauty_product_info_extended_v1_211217,1.0,4,0.75,12,9,
9524,100587,시카 리페어 버블 토너,시카 리페어 버블 토너,수피요,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,9,9,
9531,94728,하이 액티브 잡티 세럼,하이 액티브 잡티 세럼,순플러스,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,9,9,
9533,94723,밸런싱 에멀전,밸런싱 에멀전,순플러스,로션,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,6,6,
9534,94729,햄프씨드 수분크림,햄프씨드 수분 크림,순플러스,크림,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,8,8,
9535,94726,햄프씨드 생기 립밤,햄프씨드 생기 립밤,순플러스,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
9536,90834,순하다 카렌듈라 수딩 토너,순하다 카렌듈라 수딩 토너,미샤,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
9537,90947,순하다 카렌듈라 수딩 크림,순하다 카렌듈라 수딩 크림,미샤,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
9538,63095,숨 도 숨마 엘릭서 미라클 파워 에센스,숨마 엘릭서 미라클 파워 에센스,숨37˚,에센스,naver_beauty_product_info_extended_v1_211217,1.0,5,0.8667,15,13,
9545,63075,숨 도 시크릿 에센스 미스트 본품 리필,시크릿 에센스 미스트,숨37˚,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,0.6,15,9,
9548,63165,숨 도 시크릿 에센스 더블 컨센트레이트,시크릿 에센스 더블 컨센트레이트,숨37˚,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,0.875,16,14,
9549,63079,숨 도 워터 풀 리밸런싱 젤 로션,워터 풀 리밸런싱 젤 로션,숨37˚,로션,naver_beauty_product_info_extended_v1_211217,1.0,5,0.8333,12,10,
9550,63084,숨 도 타임 에너지 스킨 리셋팅 소프트닝 에멀전,타임 에너지 스킨 리셋팅 소프트닝 에멀전,숨37˚,로션,naver_beauty_product_info_extended_v1_211217,1.0,6,0.8947,19,17,
9551,63072,숨 도 워터 풀 타임리스 젤 미스트,워터 풀 타임리스 젤 미스트,숨37˚,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,5,0.8462,13,11,
9552,63076,숨 도 시크릿 에센스 에디션,시크릿 에센스,숨37˚,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,0.5455,11,6,
9554,63082,숨 도 타임 에너지 스킨 리셋팅 리파이닝 토너,타임 에너지 스킨 리셋팅 리파이닝 토너,숨37˚,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,6,0.8889,18,16,
9555,63080,숨 도 워터풀 딥 이펙트 앰플,워터풀 딥 이펙트 앰플,숨37˚,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,0.8182,11,9,
9556,63136,숨 도 로시크숨마 엘릭서 스킨소프너,로시크숨마 엘릭서 스킨소프너,숨37˚,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,0.8667,15,13,
9557,63116,숨 도 로시크숨마 엘릭서 에멀전,로시크숨마 엘릭서 에멀전,숨37˚,로션,naver_beauty_product_info_extended_v1_211217,1.0,3,0.8462,13,11,
9558,63076,숨 도 시크릿 프로그래밍 에센스,시크릿 에센스,숨37˚,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,0.4615,13,6,
9562,63119,숨 도 워터 풀 타임리스 젤 아이 리프팅 에센스,워터 풀 타임리스 젤 아이 리프팅 에센스,숨37˚,크림,naver_beauty_product_info_extended_v1_211217,1.0,7,0.8889,18,16,
9572,63117,숨 도 플로리스 리제너레이팅 스킨,플로리스 리제너레이팅 스킨,숨37˚,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,0.8571,14,12,
9573,63110,숨 도 로시크 테라피 로션,로시크 테라피 로션,숨37˚,로션,naver_beauty_product_info_extended_v1_211217,1.0,3,0.8,10,8,
9574,23457,아티스트웨어 스킨 핏 리퀴드 파운데이션,아티스트웨어 스킨핏 리퀴드 파운데이션,쉬드엘,베이스메이크업,naver_beauty_product_info_extended_v1_211217,0.75,3,1.0,17,17,
9575,27174,벨벳 에어 에이블 쿠션 spf50+,벨벳 에어 에이블 쿠션 spf50+ pa++++,쉬드엘,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,5,0.7143,21,15,
9579,23483,하드 포뮬라 아이브로우 펜슬,브로우스워드 아이브로우 펜슬 오토 하드 포뮬라,슈에무라,아이브로,naver_beauty_product_info_extended_v1_211217,1.0,4,0.4167,20,12,
9580,19130,루즈 언리미티드 크리미 틴트 립스틱,루즈 언리미티드 크리미 틴트 립스틱 아이 코닉 컬렉션,슈에무라,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,5,0.6818,22,15,
9581,26339,언리미티드 파운데이션 spf24,언리미티드 파운데이션 pa+++ spf24,슈에무라,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,0.75,20,15,
9583,23515,언리미티드 쿠션 파운데이션 spf36,언리미티드 쿠션 파운데이션 spf36 pa+++,슈에무라,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,0.7727,22,17,
9584,23478,루즈 언리미티드,루즈 언리미티드 마뜨,슈에무라,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,0.7778,9,7,
9584,19123,루즈 언리미티드,루즈 언리미티드,슈에무라,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
9584,19074,루즈 언리미티드,루즈 언리미티드,슈에무라,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
9584,19137,루즈 언리미티드,루즈 언리미티드,슈에무라,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
9584,19148,루즈 언리미티드,루즈 언리미티드,슈에무라,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
9587,19155,포어레이저 무스,야즈부키 컬렉션 포어레이저 무스,슈에무라,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,0.5,14,7,
9588,19113,루즈 언리미티드 슈프림 마뜨,루즈 언리미티드 슈프림 마뜨,슈에무라,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,12,12,
9588,19147,루즈 언리미티드 슈프림 마뜨,라 메 뒤 쇼콜라 컬렉션 루즈 언리미티드 슈프림 마뜨 초콜릿,슈에무라,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,0.5,24,12,
9590,19113,루즈 언리미티드 슈프림 마뜨 크리미 틴트 립스틱,루즈 언리미티드 슈프림 마뜨,슈에무라,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,0.6,20,12,
9592,23565,아이브로우 매니큐어,아이브로우 매니큐어 레노,슈에무라,아이브로,naver_beauty_product_info_extended_v1_211217,1.0,2,0.8182,11,9,
9592,23480,아이브로우 매니큐어,아이 브로우 매니큐어,슈에무라,아이브로,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,9,9,
9593,19113,홀리데이 루즈 언리미티드 슈프림 마뜨 초콜릿 립스틱,루즈 언리미티드 슈프림 마뜨,슈에무라,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,0.5455,22,12,
9596,19118,루즈 언리미티드 쉬어 샤인,루즈 언리미티드 쉬어샤인,슈에무라,립메이크업,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,11,11,
9596,19137,루즈 언리미티드 쉬어 샤인,루즈 언리미티드,슈에무라,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,0.6364,11,7,
9596,26341,루즈 언리미티드 쉬어 샤인,루즈 언리미티드 쉬어샤인,슈에무라,립메이크업,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,11,11,
9599,23494,피카슈 홀리데이 루즈 언리미티드 앰플리파이드 마뜨 리미티드에디션,루즈 언리미티드 앰플리파이드 마뜨,슈에무라,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,0.5172,29,15,
9603,23493,페탈 래쉬 마스카라,페탈 래쉬 마스카라,슈에무라,마스카라,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
9604,26342,잉크 블랙 라이너,잉크 블랙 라이너,슈에무라,아이라이너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
9608,23568,스타더스트 홀로그래픽 섀도우,스타더스트 홀로그래픽 섀도우,슈퍼페이스,아이섀도,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,13,13,
9609,19201,블루 아쿠아 모이스춰 수딩 미스트,블루 아쿠아 모이스춰 미스트,스로움,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,0.8571,14,12,
9610,19202,블루 아쿠아 모이스춰 토너,블루 아쿠아 모이스춰 토너,스로움,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
9611,19203,블루 아쿠아 모이스춰 크림,블루 아쿠아 모이스춰 크림,스로움,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
9612,89342,히로인 메이크 스무스 리퀴드 아이라이너,히로인메이크 스무스 리퀴드 아이라이너,키스미,아이라이너,naver_beauty_product_info_extended_v1_211217,0.75,3,1.0,17,17,
9612,89353,히로인 메이크 스무스 리퀴드 아이라이너,히로인 메이크 스무스 리퀴드 아이라이너,키스미,아이라이너,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,17,17,
9612,89339,히로인 메이크 스무스 리퀴드 아이라이너,히로인 메이크 스무스 리퀴드 아이라이너 슈퍼 킵,키스미,아이라이너,naver_beauty_product_info_extended_v1_211217,1.0,5,0.85,20,17,
9613,89339,히로인 메이크 스무스 리퀴드 아이라이너 슈퍼킵,히로인 메이크 스무스 리퀴드 아이라이너 슈퍼 킵,키스미,아이라이너,naver_beauty_product_info_extended_v1_211217,0.8333,5,1.0,20,20,
9613,89353,히로인 메이크 스무스 리퀴드 아이라이너 슈퍼킵,히로인 메이크 스무스 리퀴드 아이라이너,키스미,아이라이너,naver_beauty_product_info_extended_v1_211217,1.0,5,0.85,20,17,
9614,107620,퍼펙팅 스무스 슬림 젤펜슬,퍼펙팅 스무스 슬림 젤펜슬,프로에잇청담,아이라이너,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
9616,33897,스무스 매트 립스틱,스무스 매트 립스틱,라카,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
9618,89353,히로인 스무스 리퀴드 아이라이너,히로인 메이크 스무스 리퀴드 아이라이너,키스미,아이라이너,naver_beauty_product_info_extended_v1_211217,1.0,4,0.8235,17,14,
9620,47759,울트라 스무스 더블세럼,울트라 스무스 더블세럼,렛미스킨,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,10,10,
9622,107842,세라 플러스 펩타이드 아이 스무스 크림,세라 펩타이드 아이 스무스 크림,쏘내추럴,크림,naver_beauty_product_info_extended_v1_211217,1.0,5,0.8125,16,13,
9626,76259,곰표 밀가루 쿠션 spf40,곰표 에디션 밀가루 쿠션 pa+++ spf40,스와니코코,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,0.6,20,12,
9630,76177,울트라 펩타인 바이옴 아이크림,울트라 펩타인 바이옴 아이크림,스와니코코,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,13,13,
9632,76306,퍼멘테이션 펩타인 아이 케어 크림,퍼멘테이션 펩타인 아이 케어 크림,스와니코코,크림,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,14,14,
9632,76175,퍼멘테이션 펩타인 아이 케어 크림,퍼멘테이션 펩타인 아이 케어 크림,스와니코코,크림,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,14,14,
9638,55662,더 바이오 테라피 퍼스트 에센스,더 바이오 테라피 퍼스트 에센스,스와니코코,에센스,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,13,13,
9639,76260,포어 케어 타이트닝 세럼,포어 케어 타이트닝 세럼,스와니코코,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,10,10,
9642,76203,비타민 에센스,비타민 에센스,스와니코코,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,6,6,
9643,76180,허브 스네일 케어 스킨토너,허브 스네일 스킨토너 케어,스와니코코,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,0.6364,11,11,
9647,9290,트러블 클리어 아하 파하 앰플,트러블 클리어 아하 파하 앰플,물들임,에센스,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,12,12,
9650,9293,올 그린 마일드 올인원 모이스처 로션,올 그린 마일드 올인원 로션,물들임,로션,naver_beauty_product_info_extended_v1_211217,1.0,5,0.7333,15,11,
9652,76305,멀티 솔루션 비타민 토너,비타민 토너 멀티 솔루션 트리플 브이,스와니코코,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,0.4222,15,10,
9656,76187,더 순한 연꽃 크림,더 순한 연꽃 크림,스와니코코,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,7,7,
9659,76181,더 순한 연꽃 크림 토너,더 순한 연꽃 크림토너,스와니코코,스킨/토너,naver_beauty_product_info_extended_v1_211217,0.75,3,1.0,9,9,
9663,76183,허브 스네일 케어 에멀젼,허브 스네일 에멀젼 케어,스와니코코,로션,naver_beauty_product_info_extended_v1_211217,1.0,4,0.6,10,10,
9666,76284,울트라 엘라스틱 바이탈 크림,울트라 엘라스틱 바이탈 크림,스와니코코,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,12,12,
9668,76229,더 자연 블랙보리 앰플,더 자연 블랙보리 앰플,스와니코코,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,9,9,
9669,76289,퍼멘테이션 펩타인 블레미쉬 밤,퍼멘테이션 펩타인 블레미쉬 밤,스와니코코,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,13,13,
9669,76243,퍼멘테이션 펩타인 블레미쉬 밤,퍼멘테이션 펩타인 블레미쉬 밤,스와니코코,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,13,13,
9674,76226,더 순한 연꽃 에센스,더 순한 연꽃 에센스,스와니코코,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,8,8,
9679,76274,에이씨 컨트롤 케어 에멀젼,에멀젼 에이씨 컨트롤 케어,스와니코코,로션,naver_beauty_product_info_extended_v1_211217,1.0,4,0.4545,11,11,
9679,76212,에이씨 컨트롤 케어 에멀젼,에이씨 컨트롤 케어 에멀젼,스와니코코,로션,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
9680,76176,에이씨 컨트롤 케어 스킨토너,스킨토너 에이씨 컨트롤 케어,스와니코코,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,0.3333,12,12,
9681,20645,콜레세라 맑은얼굴 보습크림,콜레세라 맑은얼굴 보습크림,오월의아침,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,12,12,
9684,76175,퍼멘테이션 펩타인 아이케어 크림,퍼멘테이션 펩타인 아이 케어 크림,스와니코코,크림,naver_beauty_product_info_extended_v1_211217,0.75,3,1.0,14,14,
9684,76306,퍼멘테이션 펩타인 아이케어 크림,퍼멘테이션 펩타인 아이 케어 크림,스와니코코,크림,naver_beauty_product_info_extended_v1_211217,0.75,3,1.0,14,14,
9690,76268,리볼 앰플 매트릭,펩타이드 콜라겐 앰플 리볼 매트릭,스와니코코,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,0.4524,14,7,
9695,76240,브라이트 모이스트 케어 미스트,브라이트 모이스트 케어 미스트,스와니코코,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,13,13,
9700,76275,스템 셀 레이디언스 스킨토너,녹차 캘러스 스킨토너 스템 셀 레이디언스,스와니코코,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,0.2549,17,12,
9702,76203,멀티 솔루션 비타민 에센스,비타민 에센스,스와니코코,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,0.5455,11,6,
9709,7555,아크니 제이드 크림,아크니 제이드 크림,루이셀,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
9714,19261,스위스유스트 카렌듈라 크림 민감성,카렌듈라 크림,스위스유스트,크림,naver_beauty_product_info_extended_v1_211217,1.0,2,0.4,15,6,
9718,19266,스위스유스트 알펜로제 나이트크림,알펜로제 나이트크림,스위스유스트,크림,naver_beauty_product_info_extended_v1_211217,1.0,2,0.6,15,9,
9720,19267,스위스유스트 알펜로제 데이크림,알펜로제 데이크림,스위스유스트,크림,naver_beauty_product_info_extended_v1_211217,1.0,2,0.5714,14,8,
9723,7562,히아루론 플루이드 에센스,히아루론 플루이드 에센스,루이셀,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,11,11,
9726,7564,콜라겐 플루이드 에센스,콜라겐 플루이드 에센스,루이셀,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,10,10,
