id,brand_name,product_name_old,product_name,selection,division,groups,category
16895,에스쁘아,꾸뛰르 립 틴트 벨벳,꾸뛰르 립 틴트 벨벳,화장품/미용,색조메이크업,립틴트,립메이크업
16896,에스쁘아,꾸뛰르 립 틴트 벨벳,꾸뛰르 립 틴트 벨벳,화장품/미용,색조메이크업,립틴트,립메이크업
16897,에스쁘아,꾸뛰르 립 틴트 벨벳,꾸뛰르 립 틴트 벨벳,화장품/미용,색조메이크업,립틴트,립메이크업
16898,에스쁘아,꾸뛰르 립 플루이드 벨벳,꾸뛰르 립 플루이드 벨벳,화장품/미용,색조메이크업,립틴트,립메이크업
16899,에스쁘아,글리터 밤 팔레트 허브밤 힛미업,글리터 밤 팔레트 허브밤 힛미업,화장품/미용,색조메이크업,아이섀도,아이섀도
16900,에스쁘아,립스틱 노웨어 쉬폰 매트,립스틱 노웨어 쉬폰 매트,화장품/미용,색조메이크업,립스틱,립메이크업
16901,에스쁘아,룩불 팔레트 필로우피치 섀도우 소장각 휴대용,룩불 팔레트 필로우피치 섀도우 소장각 휴대용,화장품/미용,색조메이크업,아이섀도,아이섀도
16902,에스쁘아,브론즈 페인팅 워터프루프 아이펜슬,브론즈 페인팅 워터프루프 아이펜슬,화장품/미용,색조메이크업,아이라이너,아이라이너
16903,에스쁘아,브론즈 페인팅 워터프루프 아이 펜슬,브론즈 페인팅 워터프루프 아이 펜슬,화장품/미용,색조메이크업,아이라이너,아이라이너
16904,에스쁘아,노머징 마스카라 워터프루프,노머징 마스카라 워터프루프,화장품/미용,색조메이크업,마스카라,마스카라
16905,에스쁘아,심플리 브로우 디자이닝 펜슬,심플리 브로우 디자이닝 펜슬,화장품/미용,색조메이크업,아이브로,아이브로
16906,에스쁘아,브론즈 페인팅 워터프루프 아이펜슬,브론즈 페인팅 워터프루프 아이펜슬,화장품/미용,색조메이크업,아이라이너,아이라이너
16907,에스쁘아,라이츠 빔 쉐이커 러브피치,라이츠 빔 쉐이커 러브피치,화장품/미용,색조메이크업,하이라이터/쉐이딩,컨투어링
16908,에스쁘아,라이츠 빔 쉐이커 고져스글램,라이츠 빔 쉐이커 고져스글램,화장품/미용,색조메이크업,하이라이터/쉐이딩,컨투어링
16909,에스쁘아,브론즈 페인팅 워터프루프 아이 펜슬,브론즈 페인팅 워터프루프 아이 펜슬,화장품/미용,색조메이크업,아이라이너,아이라이너
16910,에스쁘아,노웨어 글로우 립밤 뷰티,노웨어 글로우 립밤 뷰티,화장품/미용,색조메이크업,립케어,립메이크업
16911,에스쁘아,라이츠 빔 쉐이커 택 하이라이터 윤광,라이츠 빔 쉐이커 택 하이라이터 윤광,화장품/미용,색조메이크업,하이라이터/쉐이딩,컨투어링
16912,에스쁘아,노머징 마스카라 워터프루프,노머징 마스카라 워터프루프,화장품/미용,색조메이크업,마스카라,마스카라
16913,에스쁘아,노머징 마스카라 워터프루프,노머징 마스카라 워터프루프,화장품/미용,색조메이크업,마스카라,마스카라
16914,에스쁘아,리얼 아이 팔레트 피치라이크 로지피드 누드무브 모브미 애프리콧 미 핸디 섀도우,리얼 아이 팔레트 피치라이크 로지피드 누드무브 모브미 애프리콧 미 핸디 섀도우,화장품/미용,색조메이크업,아이섀도,아이섀도
16915,에스쁘아,맥 아이섀도우,맥 아이섀도우,화장품/미용,색조메이크업,아이섀도,아이섀도
16916,에스쁘아,노머징 브러쉬 라이너,노머징 브러쉬 라이너,화장품/미용,색조메이크업,아이라이너,아이라이너
16917,에스쁘아,노머징 브러쉬 라이너,노머징 브러쉬 라이너,화장품/미용,색조메이크업,아이라이너,아이라이너
16918,에스쁘아,워터 스플래쉬 선크림,워터 스플래쉬 선크림,화장품/미용,선케어,선크림,선케어
16919,에스쁘아,워터 스플래쉬 선크림 pa+++ spf50+,워터 스플래쉬 선크림 spf50+ pa+++,화장품/미용,선케어,선크림,선케어
16920,에스쁘아,워터 스플래쉬 선크림 프레쉬 spf50+ pa++++,워터 스플래쉬 선크림 프레쉬 spf50+ pa++++,화장품/미용,선케어,선크림,선케어
